Time,MV101,P101,LIT101,LIT301,FIT101,FIT201
87.4000000000007,0,0,0.837777777777778,0.500,0.0,0.0
87.6000000000007,0,0,0.837777777777778,0.500,0.0,0.0
87.80000000000071,0,0,0.837777777777778,0.500,0.0,0.0
88.00000000000071,0,0,0.837777777777778,0.500,0.0,0.0
88.20000000000071,0,0,0.837777777777778,0.500,0.0,0.0
88.40000000000072,0,0,0.837777777777778,0.500,0.0,0.0
88.60000000000072,0,0,0.837777777777778,0.500,0.0,0.0
88.80000000000072,0,0,0.837777777777778,0.500,0.0,0.0
89.00000000000072,0,0,0.837777777777778,0.500,0.0,0.0
89.20000000000073,0,0,0.837777777777778,0.500,0.0,0.0
89.40000000000073,0,0,0.837777777777778,0.500,0.0,0.0
89.60000000000073,0,0,0.837777777777778,0.500,0.0,0.0
89.80000000000074,0,0,0.837777777777778,0.500,0.0,0.0
90.00000000000074,0,0,0.837777777777778,0.500,0.0,0.0
90.20000000000074,0,0,0.837777777777778,0.500,0.0,0.0
90.40000000000074,0,0,0.837777777777778,0.500,0.0,0.0
90.60000000000075,0,0,0.837777777777778,0.500,0.0,0.0
90.80000000000075,0,0,0.837777777777778,0.500,0.0,0.0
91.00000000000075,0,0,0.837777777777778,0.500,0.0,0.0
91.20000000000076,0,0,0.837777777777778,0.500,0.0,0.0
91.40000000000076,0,0,0.837777777777778,0.500,0.0,0.0
91.60000000000076,0,0,0.837777777777778,0.500,0.0,0.0
91.80000000000076,0,0,0.837777777777778,0.500,0.0,0.0
92.00000000000077,0,0,0.837777777777778,0.500,0.0,0.0
92.20000000000077,0,0,0.837777777777778,0.500,0.0,0.0
92.40000000000077,0,0,0.837777777777778,0.500,0.0,0.0
92.60000000000078,0,0,0.837777777777778,0.500,0.0,0.0
92.80000000000078,0,0,0.837777777777778,0.500,0.0,0.0
93.00000000000078,0,0,0.837777777777778,0.500,0.0,0.0
93.20000000000078,0,0,0.837777777777778,0.500,0.0,0.0
93.40000000000079,0,0,0.837777777777778,0.500,0.0,0.0
93.60000000000079,0,0,0.837777777777778,0.500,0.0,0.0
93.8000000000008,0,0,0.837777777777778,0.500,0.0,0.0
94.0000000000008,0,0,0.837777777777778,0.500,0.0,0.0
94.2000000000008,0,0,0.837777777777778,0.500,0.0,0.0
94.4000000000008,0,0,0.837777777777778,0.500,0.0,0.0
94.6000000000008,0,0,0.837777777777778,0.500,0.0,0.0
94.80000000000081,0,0,0.837777777777778,0.500,0.0,0.0
95.00000000000081,0,0,0.837777777777778,0.500,0.0,0.0
95.20000000000081,0,0,0.837777777777778,0.500,0.0,0.0
95.40000000000082,0,0,0.837777777777778,0.500,0.0,0.0
95.60000000000082,0,0,0.837777777777778,0.500,0.0,0.0
95.80000000000082,0,0,0.837777777777778,0.500,0.0,0.0
96.00000000000082,0,0,0.837777777777778,0.500,0.0,0.0
96.20000000000083,0,0,0.837777777777778,0.500,0.0,0.0
96.40000000000083,0,0,0.837777777777778,0.500,0.0,0.0
96.60000000000083,0,0,0.837777777777778,0.500,0.0,0.0
96.80000000000084,0,0,0.837777777777778,0.500,0.0,0.0
97.00000000000084,0,0,0.837777777777778,0.500,0.0,0.0
97.20000000000084,0,0,0.837777777777778,0.500,0.0,0.0
97.40000000000084,0,0,0.837777777777778,0.500,0.0,0.0
97.60000000000085,0,0,0.837777777777778,0.500,0.0,0.0
97.80000000000085,0,0,0.837777777777778,0.500,0.0,0.0
98.00000000000085,0,0,0.837777777777778,0.500,0.0,0.0
98.20000000000086,0,0,0.837777777777778,0.500,0.0,0.0
98.40000000000086,0,0,0.837777777777778,0.500,0.0,0.0
98.60000000000086,0,0,0.837777777777778,0.500,0.0,0.0
98.80000000000086,0,0,0.837777777777778,0.500,0.0,0.0
99.00000000000087,0,0,0.837777777777778,0.500,0.0,0.0
99.20000000000087,0,0,0.837777777777778,0.500,0.0,0.0
99.40000000000087,0,0,0.837777777777778,0.500,0.0,0.0
99.60000000000088,0,0,0.837777777777778,0.500,0.0,0.0
99.80000000000088,0,0,0.837777777777778,0.500,0.0,0.0
100.00000000000088,0,0,0.837777777777778,0.500,0.0,0.0
100.20000000000088,0,0,0.837777777777778,0.500,0.0,0.0
100.40000000000089,0,0,0.837777777777778,0.500,0.0,0.0
100.60000000000089,0,0,0.837777777777778,0.500,0.0,0.0
100.80000000000089,0,0,0.837777777777778,0.500,0.0,0.0
101.0000000000009,0,0,0.837777777777778,0.500,0.0,0.0
101.2000000000009,0,0,0.837777777777778,0.500,0.0,0.0
101.4000000000009,0,0,0.837777777777778,0.500,0.0,0.0
101.6000000000009,0,0,0.837777777777778,0.500,0.0,0.0
101.8000000000009,0,0,0.837777777777778,0.500,0.0,0.0
102.00000000000091,0,0,0.837777777777778,0.500,0.0,0.0
102.20000000000091,0,0,0.837777777777778,0.500,0.0,0.0
102.40000000000092,0,0,0.837777777777778,0.500,0.0,0.0
102.60000000000092,0,0,0.837777777777778,0.500,0.0,0.0
102.80000000000092,0,0,0.837777777777778,0.500,0.0,0.0
103.00000000000092,0,0,0.837777777777778,0.500,0.0,0.0
103.20000000000093,0,0,0.837777777777778,0.500,0.0,0.0
103.40000000000093,0,0,0.837777777777778,0.500,0.0,0.0
103.60000000000093,0,0,0.837777777777778,0.500,0.0,0.0
103.80000000000094,0,0,0.837777777777778,0.500,0.0,0.0
104.00000000000094,0,0,0.837777777777778,0.500,0.0,0.0
104.20000000000094,0,0,0.837777777777778,0.500,0.0,0.0
104.40000000000094,0,0,0.837777777777778,0.500,0.0,0.0
104.60000000000095,0,0,0.837777777777778,0.500,0.0,0.0
104.80000000000095,0,0,0.837777777777778,0.500,0.0,0.0
105.00000000000095,0,0,0.837777777777778,0.500,0.0,0.0
105.20000000000095,0,0,0.837777777777778,0.500,0.0,0.0
105.40000000000096,0,0,0.837777777777778,0.500,0.0,0.0
105.60000000000096,0,0,0.837777777777778,0.500,0.0,0.0
105.80000000000096,0,0,0.837777777777778,0.500,0.0,0.0
106.00000000000097,0,0,0.837777777777778,0.500,0.0,0.0
106.20000000000097,0,0,0.837777777777778,0.500,0.0,0.0
106.40000000000097,0,0,0.837777777777778,0.500,0.0,0.0
106.60000000000097,0,0,0.837777777777778,0.500,0.0,0.0
106.80000000000098,0,0,0.837777777777778,0.500,0.0,0.0
107.00000000000098,0,0,0.837777777777778,0.500,0.0,0.0
107.20000000000098,0,0,0.837777777777778,0.500,0.0,0.0
107.40000000000099,0,0,0.837777777777778,0.500,0.0,0.0
107.60000000000099,0,0,0.837777777777778,0.500,0.0,0.0
107.80000000000099,0,0,0.837777777777778,0.500,0.0,0.0
108.000000000001,0,0,0.837777777777778,0.500,0.0,0.0
108.200000000001,0,0,0.837777777777778,0.500,0.0,0.0
108.400000000001,0,0,0.837777777777778,0.500,0.0,0.0
108.600000000001,0,0,0.837777777777778,0.500,0.0,0.0
108.800000000001,0,0,0.837777777777778,0.500,0.0,0.0
109.00000000000101,0,0,0.837777777777778,0.500,0.0,0.0
109.20000000000101,0,0,0.837777777777778,0.500,0.0,0.0
109.40000000000101,0,0,0.837777777777778,0.500,0.0,0.0
109.60000000000102,0,0,0.837777777777778,0.500,0.0,0.0
109.80000000000102,0,0,0.837777777777778,0.500,0.0,0.0
110.00000000000102,0,0,0.837777777777778,0.500,0.0,0.0
110.20000000000103,0,0,0.837777777777778,0.500,0.0,0.0
110.40000000000103,0,0,0.837777777777778,0.500,0.0,0.0
110.60000000000103,0,0,0.837777777777778,0.500,0.0,0.0
110.80000000000103,0,0,0.837777777777778,0.500,0.0,0.0
111.00000000000104,0,0,0.837777777777778,0.500,0.0,0.0
111.20000000000104,0,0,0.837777777777778,0.500,0.0,0.0
111.40000000000104,0,0,0.837777777777778,0.500,0.0,0.0
111.60000000000105,0,0,0.837777777777778,0.500,0.0,0.0
111.80000000000105,0,0,0.837777777777778,0.500,0.0,0.0
112.00000000000105,0,0,0.837777777777778,0.500,0.0,0.0
112.20000000000105,0,0,0.837777777777778,0.500,0.0,0.0
112.40000000000106,0,0,0.837777777777778,0.500,0.0,0.0
112.60000000000106,0,0,0.837777777777778,0.500,0.0,0.0
112.80000000000106,0,0,0.837777777777778,0.500,0.0,0.0
113.00000000000107,0,0,0.837777777777778,0.500,0.0,0.0
113.20000000000107,0,0,0.837777777777778,0.500,0.0,0.0
113.40000000000107,0,0,0.837777777777778,0.500,0.0,0.0
113.60000000000107,0,0,0.837777777777778,0.500,0.0,0.0
113.80000000000108,0,0,0.837777777777778,0.500,0.0,0.0
114.00000000000108,0,0,0.837777777777778,0.500,0.0,0.0
114.20000000000108,0,0,0.837777777777778,0.500,0.0,0.0
114.40000000000109,0,0,0.837777777777778,0.500,0.0,0.0
114.60000000000109,0,0,0.837777777777778,0.500,0.0,0.0
114.80000000000109,0,0,0.837777777777778,0.500,0.0,0.0
115.0000000000011,0,0,0.837777777777778,0.500,0.0,0.0
115.2000000000011,0,0,0.837777777777778,0.500,0.0,0.0
115.4000000000011,0,0,0.837777777777778,0.500,0.0,0.0
115.6000000000011,0,0,0.837777777777778,0.500,0.0,0.0
115.8000000000011,0,0,0.837777777777778,0.500,0.0,0.0
116.00000000000111,0,0,0.837777777777778,0.500,0.0,0.0
116.20000000000111,0,0,0.837777777777778,0.500,0.0,0.0
116.40000000000111,0,0,0.837777777777778,0.500,0.0,0.0
116.60000000000112,0,0,0.837777777777778,0.500,0.0,0.0
116.80000000000112,0,0,0.837777777777778,0.500,0.0,0.0
117.00000000000112,0,0,0.837777777777778,0.500,0.0,0.0
117.20000000000113,0,0,0.837777777777778,0.500,0.0,0.0
117.40000000000113,0,0,0.837777777777778,0.500,0.0,0.0
117.60000000000113,0,0,0.837777777777778,0.500,0.0,0.0
117.80000000000113,0,0,0.837777777777778,0.500,0.0,0.0
118.00000000000114,0,0,0.837777777777778,0.500,0.0,0.0
118.20000000000114,0,0,0.837777777777778,0.500,0.0,0.0
118.40000000000114,0,0,0.837777777777778,0.500,0.0,0.0
118.60000000000115,0,0,0.837777777777778,0.500,0.0,0.0
118.80000000000115,0,0,0.837777777777778,0.500,0.0,0.0
119.00000000000115,0,0,0.837777777777778,0.500,0.0,0.0
119.20000000000115,0,0,0.837777777777778,0.500,0.0,0.0
119.40000000000116,0,0,0.837777777777778,0.500,0.0,0.0
119.60000000000116,0,0,0.837777777777778,0.500,0.0,0.0
119.80000000000116,0,0,0.837777777777778,0.500,0.0,0.0
120.00000000000117,0,0,0.837777777777778,0.500,0.0,0.0
120.20000000000117,0,0,0.837777777777778,0.500,0.0,0.0
120.40000000000117,0,0,0.837777777777778,0.500,0.0,0.0
120.60000000000117,0,0,0.837777777777778,0.500,0.0,0.0
120.80000000000118,0,0,0.837777777777778,0.500,0.0,0.0
121.00000000000118,0,0,0.837777777777778,0.500,0.0,0.0
121.20000000000118,0,0,0.837777777777778,0.500,0.0,0.0
121.40000000000119,0,0,0.837777777777778,0.500,0.0,0.0
121.60000000000119,0,0,0.837777777777778,0.500,0.0,0.0
121.80000000000119,0,0,0.837777777777778,0.500,0.0,0.0
122.0000000000012,0,0,0.837777777777778,0.500,0.0,0.0
122.2000000000012,0,0,0.837777777777778,0.500,0.0,0.0
122.4000000000012,0,0,0.837777777777778,0.500,0.0,0.0
122.6000000000012,0,0,0.837777777777778,0.500,0.0,0.0
122.8000000000012,0,0,0.837777777777778,0.500,0.0,0.0
123.00000000000121,0,0,0.837777777777778,0.500,0.0,0.0
123.20000000000121,0,0,0.837777777777778,0.500,0.0,0.0
123.40000000000121,0,0,0.837777777777778,0.500,0.0,0.0
123.60000000000122,0,0,0.837777777777778,0.500,0.0,0.0
123.80000000000122,0,0,0.837777777777778,0.500,0.0,0.0
124.00000000000122,0,0,0.837777777777778,0.500,0.0,0.0
124.20000000000122,0,0,0.837777777777778,0.500,0.0,0.0
124.40000000000123,0,0,0.837777777777778,0.500,0.0,0.0
124.60000000000123,0,0,0.837777777777778,0.500,0.0,0.0
124.80000000000123,0,0,0.837777777777778,0.500,0.0,0.0
125.00000000000124,0,0,0.837777777777778,0.500,0.0,0.0
125.20000000000124,0,0,0.837777777777778,0.500,0.0,0.0
125.40000000000124,0,0,0.837777777777778,0.500,0.0,0.0
125.60000000000124,0,0,0.837777777777778,0.500,0.0,0.0
125.80000000000125,0,0,0.837777777777778,0.500,0.0,0.0
126.00000000000125,0,0,0.837777777777778,0.500,0.0,0.0
126.20000000000125,0,0,0.837777777777778,0.500,0.0,0.0
126.40000000000126,0,0,0.837777777777778,0.500,0.0,0.0
126.60000000000126,0,0,0.837777777777778,0.500,0.0,0.0
126.80000000000126,0,0,0.837777777777778,0.500,0.0,0.0
127.00000000000126,0,0,0.837777777777778,0.500,0.0,0.0
127.20000000000127,0,0,0.837777777777778,0.500,0.0,0.0
127.40000000000127,0,0,0.837777777777778,0.500,0.0,0.0
127.60000000000127,0,0,0.837777777777778,0.500,0.0,0.0
127.80000000000128,0,0,0.837777777777778,0.500,0.0,0.0
128.00000000000128,0,0,0.837777777777778,0.500,0.0,0.0
128.20000000000127,0,0,0.837777777777778,0.500,0.0,0.0
128.40000000000126,0,0,0.837777777777778,0.500,0.0,0.0
128.60000000000124,0,0,0.837777777777778,0.500,0.0,0.0
128.80000000000123,0,0,0.837777777777778,0.500,0.0,0.0
129.00000000000122,0,0,0.837777777777778,0.500,0.0,0.0
129.2000000000012,0,0,0.837777777777778,0.500,0.0,0.0
129.4000000000012,0,0,0.837777777777778,0.500,0.0,0.0
129.6000000000012,0,0,0.837777777777778,0.500,0.0,0.0
129.80000000000118,0,0,0.837777777777778,0.500,0.0,0.0
130.00000000000117,0,0,0.837777777777778,0.500,0.0,0.0
130.20000000000115,0,0,0.837777777777778,0.500,0.0,0.0
130.40000000000114,0,0,0.837777777777778,0.500,0.0,0.0
130.60000000000113,0,0,0.837777777777778,0.500,0.0,0.0
130.80000000000112,0,0,0.837777777777778,0.500,0.0,0.0
131.0000000000011,0,0,0.837777777777778,0.500,0.0,0.0
131.2000000000011,0,0,0.837777777777778,0.500,0.0,0.0
131.40000000000109,0,0,0.837777777777778,0.500,0.0,0.0
131.60000000000107,0,0,0.837777777777778,0.500,0.0,0.0
131.80000000000106,0,0,0.837777777777778,0.500,0.0,0.0
132.00000000000105,0,0,0.837777777777778,0.500,0.0,0.0
132.20000000000104,0,0,0.837777777777778,0.500,0.0,0.0
132.40000000000103,0,0,0.837777777777778,0.500,0.0,0.0
132.60000000000102,0,0,0.837777777777778,0.500,0.0,0.0
132.800000000001,0,0,0.837777777777778,0.500,0.0,0.0
133.000000000001,0,0,0.837777777777778,0.500,0.0,0.0
133.20000000000098,0,0,0.837777777777778,0.500,0.0,0.0
133.40000000000097,0,0,0.837777777777778,0.500,0.0,0.0
133.60000000000096,0,0,0.837777777777778,0.500,0.0,0.0
133.80000000000095,0,0,0.837777777777778,0.500,0.0,0.0
134.00000000000094,0,0,0.837777777777778,0.500,0.0,0.0
134.20000000000093,0,0,0.837777777777778,0.500,0.0,0.0
134.40000000000092,0,0,0.837777777777778,0.500,0.0,0.0
134.6000000000009,0,0,0.837777777777778,0.500,0.0,0.0
134.8000000000009,0,0,0.837777777777778,0.500,0.0,0.0
135.00000000000088,0,0,0.837777777777778,0.500,0.0,0.0
135.20000000000087,0,0,0.837777777777778,0.500,0.0,0.0
135.40000000000086,0,0,0.837777777777778,0.500,0.0,0.0
135.60000000000085,0,0,0.837777777777778,0.500,0.0,0.0
135.80000000000084,0,0,0.837777777777778,0.500,0.0,0.0
136.00000000000082,0,0,0.837777777777778,0.500,0.0,0.0
136.2000000000008,0,0,0.837777777777778,0.500,0.0,0.0
136.4000000000008,0,0,0.837777777777778,0.500,0.0,0.0
136.6000000000008,0,0,0.837777777777778,0.500,0.0,0.0
136.80000000000078,0,0,0.837777777777778,0.500,0.0,0.0
137.00000000000077,0,0,0.837777777777778,0.500,0.0,0.0
137.20000000000076,0,0,0.837777777777778,0.500,0.0,0.0
137.40000000000074,0,0,0.837777777777778,0.500,0.0,0.0
137.60000000000073,0,0,0.837777777777778,0.500,0.0,0.0
137.80000000000072,0,0,0.837777777777778,0.500,0.0,0.0
138.0000000000007,0,0,0.837777777777778,0.500,0.0,0.0
138.2000000000007,0,0,0.837777777777778,0.500,0.0,0.0
138.4000000000007,0,0,0.837777777777778,0.500,0.0,0.0
138.60000000000068,0,0,0.837777777777778,0.500,0.0,0.0
138.80000000000067,0,0,0.837777777777778,0.500,0.0,0.0
139.00000000000065,0,0,0.837777777777778,0.500,0.0,0.0
139.20000000000064,0,0,0.837777777777778,0.500,0.0,0.0
139.40000000000063,0,0,0.837777777777778,0.500,0.0,0.0
139.60000000000062,0,0,0.837777777777778,0.500,0.0,0.0
139.8000000000006,0,0,0.837777777777778,0.500,0.0,0.0
140.0000000000006,0,0,0.837777777777778,0.500,0.0,0.0
140.20000000000059,0,0,0.837777777777778,0.500,0.0,0.0
140.40000000000057,0,0,0.837777777777778,0.500,0.0,0.0
140.60000000000056,0,0,0.837777777777778,0.500,0.0,0.0
140.80000000000055,0,0,0.837777777777778,0.500,0.0,0.0
141.00000000000054,0,0,0.837777777777778,0.500,0.0,0.0
141.20000000000053,0,0,0.837777777777778,0.500,0.0,0.0
141.40000000000052,0,0,0.837777777777778,0.500,0.0,0.0
141.6000000000005,0,0,0.837777777777778,0.500,0.0,0.0
141.8000000000005,0,0,0.837777777777778,0.500,0.0,0.0
142.00000000000048,0,0,0.837777777777778,0.500,0.0,0.0
142.20000000000047,0,0,0.837777777777778,0.500,0.0,0.0
142.40000000000046,0,0,0.837777777777778,0.500,0.0,0.0
142.60000000000045,0,0,0.837777777777778,0.500,0.0,0.0
142.80000000000044,0,0,0.837777777777778,0.500,0.0,0.0
143.00000000000043,0,0,0.837777777777778,0.500,0.0,0.0
143.20000000000041,0,0,0.837777777777778,0.500,0.0,0.0
143.4000000000004,0,0,0.837777777777778,0.500,0.0,0.0
143.6000000000004,0,0,0.837777777777778,0.500,0.0,0.0
143.80000000000038,0,0,0.837777777777778,0.500,0.0,0.0
144.00000000000037,0,0,0.837777777777778,0.500,0.0,0.0
144.20000000000036,0,0,0.837777777777778,0.500,0.0,0.0
144.40000000000035,0,0,0.837777777777778,0.500,0.0,0.0
144.60000000000034,0,0,0.837777777777778,0.500,0.0,0.0
144.80000000000032,0,0,0.837777777777778,0.500,0.0,0.0
145.0000000000003,0,0,0.837777777777778,0.500,0.0,0.0
145.2000000000003,0,0,0.837777777777778,0.500,0.0,0.0
145.4000000000003,0,0,0.837777777777778,0.500,0.0,0.0
145.60000000000028,0,0,0.837777777777778,0.500,0.0,0.0
145.80000000000027,0,0,0.837777777777778,0.500,0.0,0.0
146.00000000000026,0,0,0.837777777777778,0.500,0.0,0.0
146.20000000000024,0,0,0.837777777777778,0.500,0.0,0.0
146.40000000000023,0,0,0.837777777777778,0.500,0.0,0.0
146.60000000000022,0,0,0.837777777777778,0.500,0.0,0.0
146.8000000000002,0,0,0.837777777777778,0.500,0.0,0.0
147.0000000000002,0,0,0.837777777777778,0.500,0.0,0.0
147.2000000000002,0,0,0.837777777777778,0.500,0.0,0.0
147.40000000000018,0,0,0.837777777777778,0.500,0.0,0.0
147.60000000000016,0,0,0.837777777777778,0.500,0.0,0.0
147.80000000000015,0,0,0.837777777777778,0.500,0.0,0.0
148.00000000000014,0,0,0.837777777777778,0.500,0.0,0.0
148.20000000000013,0,0,0.837777777777778,0.500,0.0,0.0
148.40000000000012,0,0,0.837777777777778,0.500,0.0,0.0
148.6000000000001,0,0,0.837777777777778,0.500,0.0,0.0
148.8000000000001,0,0,0.837777777777778,0.500,0.0,0.0
149.00000000000009,0,0,0.837777777777778,0.500,0.0,0.0
149.20000000000007,0,0,0.837777777777778,0.500,0.0,0.0
149.40000000000006,0,0,0.837777777777778,0.500,0.0,0.0
149.60000000000005,0,0,0.837777777777778,0.500,0.0,0.0
149.80000000000004,0,0,0.837777777777778,0.500,0.0,0.0
150.00000000000003,0,0,0.837777777777778,0.500,0.0,0.0
150.20000000000002,0,0,0.837777777777778,0.500,0.0,0.0
150.4,0,0,0.837777777777778,0.500,0.0,0.0
150.6,0,0,0.837777777777778,0.500,0.0,0.0
150.79999999999998,0,0,0.837777777777778,0.500,0.0,0.0
150.99999999999997,0,0,0.837777777777778,0.500,0.0,0.0
151.19999999999996,0,0,0.837777777777778,0.500,0.0,0.0
151.39999999999995,0,0,0.837777777777778,0.500,0.0,0.0
151.59999999999994,0,0,0.837777777777778,0.500,0.0,0.0
151.79999999999993,0,0,0.837777777777778,0.500,0.0,0.0
151.99999999999991,0,0,0.837777777777778,0.500,0.0,0.0
152.1999999999999,0,0,0.837777777777778,0.500,0.0,0.0
152.3999999999999,0,0,0.837777777777778,0.500,0.0,0.0
152.59999999999988,0,0,0.837777777777778,0.500,0.0,0.0
152.79999999999987,0,0,0.837777777777778,0.500,0.0,0.0
152.99999999999986,0,0,0.837777777777778,0.500,0.0,0.0
153.19999999999985,0,0,0.837777777777778,0.500,0.0,0.0
153.39999999999984,0,0,0.837777777777778,0.500,0.0,0.0
153.59999999999982,0,0,0.837777777777778,0.500,0.0,0.0
153.7999999999998,0,0,0.837777777777778,0.500,0.0,0.0
153.9999999999998,0,0,0.837777777777778,0.500,0.0,0.0
154.1999999999998,0,0,0.837777777777778,0.500,0.0,0.0
154.39999999999978,0,0,0.837777777777778,0.500,0.0,0.0
154.59999999999977,0,0,0.837777777777778,0.500,0.0,0.0
154.79999999999976,0,0,0.837777777777778,0.500,0.0,0.0
154.99999999999974,0,0,0.837777777777778,0.500,0.0,0.0
155.19999999999973,0,0,0.837777777777778,0.500,0.0,0.0
155.39999999999972,0,0,0.837777777777778,0.500,0.0,0.0
155.5999999999997,0,0,0.837777777777778,0.500,0.0,0.0
155.7999999999997,0,0,0.837777777777778,0.500,0.0,0.0
155.9999999999997,0,0,0.837777777777778,0.500,0.0,0.0
156.19999999999968,0,0,0.837777777777778,0.500,0.0,0.0
156.39999999999966,0,0,0.837777777777778,0.500,0.0,0.0
156.59999999999965,0,0,0.837777777777778,0.500,0.0,0.0
156.79999999999964,0,0,0.837777777777778,0.500,0.0,0.0
156.99999999999963,0,0,0.837777777777778,0.500,0.0,0.0
157.19999999999962,0,0,0.837777777777778,0.500,0.0,0.0
157.3999999999996,0,0,0.837777777777778,0.500,0.0,0.0
157.5999999999996,0,0,0.837777777777778,0.500,0.0,0.0
157.79999999999959,0,0,0.837777777777778,0.500,0.0,0.0
157.99999999999957,0,0,0.837777777777778,0.500,0.0,0.0
158.19999999999956,0,0,0.837777777777778,0.500,0.0,0.0
158.39999999999955,0,0,0.837777777777778,0.500,0.0,0.0
158.59999999999954,0,0,0.837777777777778,0.500,0.0,0.0
158.79999999999953,0,0,0.837777777777778,0.500,0.0,0.0
158.99999999999952,0,0,0.837777777777778,0.500,0.0,0.0
159.1999999999995,0,0,0.837777777777778,0.500,0.0,0.0
159.3999999999995,0,0,0.837777777777778,0.500,0.0,0.0
159.59999999999948,0,0,0.837777777777778,0.500,0.0,0.0
159.79999999999947,0,0,0.837777777777778,0.500,0.0,0.0
159.99999999999946,0,0,0.837777777777778,0.500,0.0,0.0
160.19999999999945,0,0,0.837777777777778,0.500,0.0,0.0
160.39999999999944,0,0,0.837777777777778,0.500,0.0,0.0
160.59999999999943,0,0,0.837777777777778,0.500,0.0,0.0
160.79999999999941,0,0,0.837777777777778,0.500,0.0,0.0
160.9999999999994,0,0,0.837777777777778,0.500,0.0,0.0
161.1999999999994,0,0,0.837777777777778,0.500,0.0,0.0
161.39999999999938,0,0,0.837777777777778,0.500,0.0,0.0
161.59999999999937,0,0,0.837777777777778,0.500,0.0,0.0
161.79999999999936,0,0,0.837777777777778,0.500,0.0,0.0
161.99999999999935,0,0,0.837777777777778,0.500,0.0,0.0
162.19999999999933,0,0,0.837777777777778,0.500,0.0,0.0
162.39999999999932,0,0,0.837777777777778,0.500,0.0,0.0
162.5999999999993,0,0,0.837777777777778,0.500,0.0,0.0
162.7999999999993,0,0,0.837777777777778,0.500,0.0,0.0
162.9999999999993,0,0,0.837777777777778,0.500,0.0,0.0
163.19999999999928,0,0,0.837777777777778,0.500,0.0,0.0
163.39999999999927,0,0,0.837777777777778,0.500,0.0,0.0
163.59999999999926,0,0,0.837777777777778,0.500,0.0,0.0
163.79999999999924,0,0,0.837777777777778,0.500,0.0,0.0
163.99999999999923,0,0,0.837777777777778,0.500,0.0,0.0
164.19999999999922,0,0,0.837777777777778,0.500,0.0,0.0
164.3999999999992,0,0,0.837777777777778,0.500,0.0,0.0
164.5999999999992,0,0,0.837777777777778,0.500,0.0,0.0
164.7999999999992,0,0,0.837777777777778,0.500,0.0,0.0
164.99999999999918,0,0,0.837777777777778,0.500,0.0,0.0
165.19999999999916,0,0,0.837777777777778,0.500,0.0,0.0
165.39999999999915,0,0,0.837777777777778,0.500,0.0,0.0
165.59999999999914,0,0,0.837777777777778,0.500,0.0,0.0
165.79999999999913,0,0,0.837777777777778,0.500,0.0,0.0
165.99999999999912,0,0,0.837777777777778,0.500,0.0,0.0
166.1999999999991,0,0,0.837777777777778,0.500,0.0,0.0
166.3999999999991,0,0,0.837777777777778,0.500,0.0,0.0
166.59999999999908,0,0,0.837777777777778,0.500,0.0,0.0
166.79999999999907,0,0,0.837777777777778,0.500,0.0,0.0
166.99999999999906,0,0,0.837777777777778,0.500,0.0,0.0
167.19999999999905,0,0,0.837777777777778,0.500,0.0,0.0
167.39999999999904,0,0,0.837777777777778,0.500,0.0,0.0
167.59999999999903,0,0,0.837777777777778,0.500,0.0,0.0
167.79999999999902,0,0,0.837777777777778,0.500,0.0,0.0
167.999999999999,0,0,0.837777777777778,0.500,0.0,0.0
168.199999999999,0,0,0.837777777777778,0.500,0.0,0.0
168.39999999999898,0,0,0.837777777777778,0.500,0.0,0.0
168.59999999999897,0,0,0.837777777777778,0.500,0.0,0.0
168.79999999999896,0,0,0.837777777777778,0.500,0.0,0.0
168.99999999999895,0,0,0.837777777777778,0.500,0.0,0.0
169.19999999999894,0,0,0.837777777777778,0.500,0.0,0.0
169.39999999999893,0,0,0.837777777777778,0.500,0.0,0.0
169.59999999999891,0,0,0.837777777777778,0.500,0.0,0.0
169.7999999999989,0,0,0.837777777777778,0.500,0.0,0.0
169.9999999999989,0,0,0.837777777777778,0.500,0.0,0.0
170.19999999999888,0,0,0.837777777777778,0.500,0.0,0.0
170.39999999999887,0,0,0.837777777777778,0.500,0.0,0.0
170.59999999999886,0,0,0.837777777777778,0.500,0.0,0.0
170.79999999999885,0,0,0.837777777777778,0.500,0.0,0.0
170.99999999999883,0,0,0.837777777777778,0.500,0.0,0.0
171.19999999999882,0,0,0.837777777777778,0.500,0.0,0.0
171.3999999999988,0,0,0.837777777777778,0.500,0.0,0.0
171.5999999999988,0,0,0.837777777777778,0.500,0.0,0.0
171.7999999999988,0,0,0.837777777777778,0.500,0.0,0.0
171.99999999999878,0,0,0.837777777777778,0.500,0.0,0.0
172.19999999999877,0,0,0.837777777777778,0.500,0.0,0.0
172.39999999999876,0,0,0.837777777777778,0.500,0.0,0.0
172.59999999999874,0,0,0.837777777777778,0.500,0.0,0.0
172.79999999999873,0,0,0.837777777777778,0.500,0.0,0.0
172.99999999999872,0,0,0.837777777777778,0.500,0.0,0.0
173.1999999999987,0,0,0.837777777777778,0.500,0.0,0.0
173.3999999999987,0,0,0.837777777777778,0.500,0.0,0.0
173.5999999999987,0,0,0.837777777777778,0.500,0.0,0.0
173.79999999999868,0,0,0.837777777777778,0.500,0.0,0.0
173.99999999999866,0,0,0.837777777777778,0.500,0.0,0.0
174.19999999999865,0,0,0.837777777777778,0.500,0.0,0.0
174.39999999999864,0,0,0.837777777777778,0.500,0.0,0.0
174.59999999999863,0,0,0.837777777777778,0.500,0.0,0.0
